fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.935475164515915,0.31911734446059736,0.42103671488655736,2.740539092276299,0.06259777070243917,33.518550950435795,132.52941381645203,0.9885900804251841,3.1923976283004167,0.755740281561426,10.870953683325887,7
5.826889171762569,0.2227611412579812,0.42159208858064867,6.481276081477816,0.05553112988215174,30.09511861384941,129.70405769883672,0.9852950960881903,2.8589160604174517,0.7576257160280458,8.379909188770036,7
6.361910003057528,0.117723517843322,0.47701824180475466,2.7937155807288905,0.038134925759490554,13.438824000994114,141.27350671602017,0.9880922850860147,3.2026024586743804,0.8231796748504023,12.197045048443158,8
3.3218473838180405,0.1547932002517243,0.6002248188445423,21.603423977968653,0.04364627984039724,17.22957714804381,100.60711650777577,0.9850625794837209,2.9022874652170314,0.9311860902276881,10.29617838802704,7
6.419662632214348,0.21491411180016737,0.45939558985358286,4.993514171979574,0.05260875018742475,13.797598615861244,164.97506930254127,0.9919916720780649,3.068286546278968,1.049677911216324,10.25873711405534,7
4.818851003896185,0.2654847734874171,0.3954054783539219,8.62579007290558,0.05685024735434434,60.381537361109665,169.07242998226263,0.9921167242292129,3.009243167712217,0.6818938126960737,11.831114531193025,7
5.055056378638633,0.2233877516547181,0.41187351057597005,1.5276646717609423,0.03031696424330802,25.3370345679392,151.9360809430688,0.9880981294447854,3.0248485648530563,0.9219248026947207,14.264238736545824,7
5.582817833448116,0.08331991213940075,0.356386140593234,7.36450086819873,0.06241658062829419,27.127824032726533,102.34649258494449,0.9890025891185051,3.024449791852915,1.1465738025196226,13.478062069165818,7
5.9474089856844214,0.24664962131761992,0.3637266824994607,6.163700444864023,0.07128951622944635,23.296840639620555,236.94131100592782,0.9936917911532314,3.1714062183795484,0.636293168643541,13.277953225233855,7
6.108834774168599,0.21644965222864002,0.43180299904277675,2.6252126701033998,0.05379683455552685,5.502363586489331,160.68174147189166,0.9890755417930689,3.263727326355723,0.8206485930251848,13.030818574171589,7
5.961558261565461,0.2669242679619418,0.3399214078542532,8.003384369798917,0.03596428796603267,17.086857786213642,169.41351715041586,0.9926164326004454,2.998496415779784,0.5628112719042883,12.983995174923422,7
5.133739585660404,0.4377818942178564,0.39958219754094526,2.9348133778461163,0.05151978485216834,7.080001131135543,203.30641124055072,0.9955532151485487,3.1876283497813165,0.8502991363060282,10.849318919540679,7
5.616958978364476,0.1699259773683852,0.55288006367237,7.115948953809154,0.06435947743940522,31.62348354350959,135.93345860625908,0.9878834004938383,2.970481750290014,0.465696512339444,11.573420250449391,7
4.722353298723559,0.2911217300813097,0.4238436916429632,0.9482527465845876,0.06964347017250633,7.093486257518901,85.80594272416036,0.9847400853298824,3.0917746949865736,0.3688833619005291,11.354941587455588,7
5.588978630408468,0.06535165338102505,0.4137575838439972,4.118653455601249,0.039720199077126706,2.7651467371961083,145.10997302561984,0.9858673318338095,2.9923779527165144,1.1982911701537766,9.872421137499495,7
5.9611768038397175,0.33059052235107944,0.30510425974228167,10.63152241930905,0.05926088544034243,14.573916429979606,134.19475215810388,0.9933607180614147,2.985194587034399,0.5636799452764396,8.859106946162635,7
6.265101892342795,0.2651458029268985,0.29421700141770174,3.1146898144086856,0.0669165651383608,38.8694498083792,153.15415325301336,0.9894874709970355,2.835395785748475,0.6460039601449152,11.361913162527237,7
5.747532029076721,0.24456118995739867,0.24393743487950714,3.7840382391726988,0.031869086418161136,29.65470603287605,198.85348819120628,0.9884520359000534,2.904728282053819,0.5191050143472626,12.184208100488934,8
5.25354987165295,0.26074695278960863,0.43090590818369023,2.5907083689401387,0.04892597195852336,7.0332319261648735,199.42839440401832,0.9876802640536995,3.119123452464329,0.8776738075831592,12.514425269926658,7
6.467390067347802,0.23756983032652082,0.24420708893925183,7.1892439456113015,0.05562268652972517,25.048096559833045,109.12438593326854,0.9969070839892671,3.029472083698251,0.5688081385857863,12.865336655286253,8
5.974165938801469,0.18569565437274405,0.3502189240997419,5.020109111967974,0.04088075159110429,17.791217756794524,136.55580615974168,0.9898646403474812,2.818309005123262,0.6548890292571778,11.150562926572427,7
5.642443741404367,0.4951490874230755,0.3755656427704041,8.04967966581468,0.030287588538396453,19.02124388305878,169.79938190657867,0.985252603896111,2.885392177751613,0.8543255320853846,9.199234263929613,7
6.160803079263583,0.1285899149473402,0.2368103779158109,11.710637734595622,0.05465439761522281,26.040891557199917,161.41494553119722,0.9891761053746448,2.8097033687427304,1.0558134197774591,10.859388881873645,7
5.8841983656786105,0.22658340363314858,0.3645090531610353,3.0917511595412046,0.040659640182773696,5.592372334202722,123.5106411078495,0.9861599205231666,2.7770208080329546,0.9647724784084906,9.21688154836121,7
4.416440179757604,0.5978159985994016,0.3854541702184072,1.6784685856007506,0.05520004730674383,35.19414140099541,93.01776622475961,0.9872276514539055,3.21618322679443,0.4511670560184739,13.761162355247938,7
5.83708684685542,0.42947015415108913,0.5344698443632336,4.076604752941257,0.0468174045656018,2.018422164849067,193.84720738397914,0.9872951045320444,3.024830702258861,0.6483519052552653,9.72706240282029,7
6.587786334143326,0.25744182252185066,0.28254364738781135,8.149704613618706,0.0474763978712514,9.22579548240272,138.4568097942076,0.987311588457198,3.060264858199382,0.6386672129079387,10.143052985415597,7
4.8083922628915445,0.1409794339805594,0.3722873812288642,8.18261140611603,0.022606556143052972,5.910473404608954,70.85067601525768,0.9912993991052395,2.988736322813737,0.7032873955238216,11.571586268026008,7
6.396117324686773,0.2263120773476537,0.2833879237049988,3.35069085072789,0.025996924582732,31.5507663626397,142.04501481377622,0.9847349974501005,2.8861675838099923,0.5797781937744212,11.959707957819138,7
6.410092094304257,0.15201177494610546,0.40094566618120037,2.520279114668331,0.062292082583674545,16.87601006315709,182.19626305780542,0.9913477631659324,2.8938711302537605,0.8004120839803746,11.793802436617069,8
4.0620883189677235,0.10092562717636654,0.1723237715715974,14.430098927971748,0.04031259783478576,49.07690030573052,215.24253072955102,0.985434130911685,2.9881569416797436,0.5163556561334012,8.864477524950345,7
5.714471110091628,0.2500557432294036,0.37686778553599837,2.863807958242621,0.030567060914979648,43.37829825546487,140.79443721393466,0.9855276487854387,3.177170221111688,0.5194138729794291,10.532532990296552,8
6.810093663802511,0.1881940475080816,0.31105692577553096,3.799890565755293,0.02007098121291358,9.646792728822184,153.87786708445105,0.9907130715549757,2.9196711333091923,0.5364965400323806,14.59860631689896,7
6.81569626599793,0.23471484062036796,0.2435398149897573,9.712994031565382,0.0662178535265908,4.002621757596259,154.3864686080629,0.9879042994434477,3.1240195793768843,0.8811076866115661,9.023695546627751,7
4.586058886225895,0.14427726155215298,0.32500207020924204,2.726199818224384,0.028647435644107322,7.194954814765833,161.58061996566346,0.985715387344862,3.124560264885871,0.5707819014808894,11.692735561086078,7
5.977480493490013,0.24683238772655805,0.5022827945309809,6.887932039893903,0.06686531213708427,7.097294609530419,112.89475712111184,0.9943784518246458,3.1802576744701456,0.545254925856596,11.63227719227387,7
4.2380998778438075,0.08660567643005272,0.2716327939094974,2.760735086346129,0.031173273936514895,16.12864833589837,166.67792601832332,0.9930189987613462,3.2961494685467465,1.1434522825196212,10.885967941448364,8
5.235435232452948,0.35800188906413455,0.21776203160907234,5.840082987768266,0.05595924751202183,35.5049436369759,168.16577658253937,0.9949521534297798,3.2524950309354854,0.644206559603491,12.127567013499034,7
6.851887879665021,0.2693485462335209,0.37374006068293286,5.037519017766673,0.05654896708115587,15.174584684720257,130.11746761241915,0.9936395218872807,2.9028560828262018,0.6355344966012897,10.811405506195293,8
6.120279130651227,0.3167576883674815,0.3277769777717381,3.5206432611054654,0.05522314850255293,28.16487088625558,149.29674821584558,0.9962685488361167,2.7552217080473045,0.5476355021044721,10.104742908832055,7
5.976131503659189,0.21870950287174945,0.46148159272675626,4.208290754989452,0.06510152941744629,14.429988095319267,172.19839096123167,0.9962867856653195,3.1244910552490075,0.7989770537797711,10.780248492230212,7
5.69323518838604,0.27801523146298324,0.22626452302559902,1.8635027037143912,0.03251107329073699,32.520393664043674,234.71336782242673,0.9856075572927645,2.9461446937453575,0.9406556022334392,10.767637468156602,7
5.781152015733936,0.31981992948001897,0.34451607220261116,1.4508064916318433,0.0752938747569886,2.706236614957664,140.4966202675613,0.9941650349548242,2.9432049684759707,0.6382198364774067,12.1963208466754,7
4.750098256962977,0.24478112553900871,0.30380842582776313,1.3003397158763301,0.05188179258457112,17.821718686717126,161.16577642529867,0.9885854178039575,3.194610498311383,0.558741065300694,9.768614497900685,7
6.077139101650636,0.2600667566313443,0.2857573331685928,6.705350498575231,0.052487594854939826,-3.5602978290511267,198.82427634809204,0.9943372420289406,2.9383736228671893,0.9580924167488037,11.860597389131335,7
5.700130644670047,0.06838028170065671,0.3016157779249721,5.479426502944469,0.03490149926024764,24.465845200531266,119.8124904556488,0.9945488148414782,2.96370308940677,0.7707149304923457,12.3218269264746,7
5.524396751405174,0.19599676016803247,0.4821519884309368,4.006795227290106,0.028866008956011886,14.4036551089476,126.99255527117882,0.995495901000422,3.1176034957131673,0.9030114802488506,12.230977143838256,7
6.038075231026603,0.12888101910413394,0.5315133078372927,20.3320965505785,0.06512098761400725,7.207606148611365,181.13186170634788,0.9885230147221976,3.133309204005231,0.7176535148975158,10.167765420612836,7
4.985877350142275,0.11569847339977868,0.3370956309815457,3.381433315852799,0.037843706422601535,32.44323631071795,205.89017280328676,0.9909713908226616,3.349720372155771,0.6156374647706918,9.418486979467653,7
7.123127966414147,0.2229029631961748,0.5024077071958654,11.569613244972757,0.029536073269378384,4.954580794533914,140.80539811009248,0.9865392077541693,2.9056867127759323,0.5746569959247795,13.08907408248293,7
6.080353942842948,0.3036477598483518,0.6865677515985927,6.694183914430129,0.05234000116288952,16.508845730001696,146.24340965930605,0.9910063974798811,2.8520448843643704,0.5849424697893579,9.595530738647378,7
4.546718864121349,0.34304491432402506,0.33027054794793226,19.552245628941932,0.04565530198245032,15.591187829252643,211.36576085064732,1.0051650015906064,2.9564206870305765,0.8563071384673067,11.36345029903389,7
5.660856260840069,0.07960683335390925,0.2946292428530115,8.099485670423354,0.040919700454489324,28.215252551110872,108.82233126684353,0.9935804758215152,3.118408400254903,0.7813675372807078,10.36743930411581,8
6.166419369107482,0.15316044577567564,0.2429724663042902,17.41495187268687,0.038950641891760625,22.95261677527106,185.45470638651994,0.986997997406756,2.772527966645428,0.4114811994283334,9.317511581656271,7
5.209973186366838,0.16365088243039486,0.30452244472169976,7.1998202000005005,0.03612099701810383,33.345552402246135,133.76831455516887,0.9896323487821328,2.9556979664838727,0.4212010796297515,11.81800666602011,7
5.233001988800783,0.2171522819792588,0.4094951729576649,8.107072868998992,0.048042130481201296,25.215625662210503,167.65496475953321,0.9890693846286402,2.8197467676641796,0.751149688455693,8.401653238193862,7
5.820194103438158,0.4204820266083074,0.0054246499008158144,14.374115307151275,0.0699987770521511,13.380295414961317,188.5836082964296,0.9933299684596939,2.9166989106015357,0.3244204786958593,11.36223439349124,7
6.4839211034960185,0.17443480573191153,0.40762903166477804,2.256632719231007,0.044262452445402035,62.83908003312523,188.57271868684808,0.9942032581366079,3.493273201196684,0.530912847188501,10.369719985086961,10
4.943062741712465,0.22956446164026667,0.3324103794516915,11.469196153558329,0.044417880563879734,15.632374765815179,135.2241179609495,0.9894795880725384,3.0451690468762025,0.5196585155232455,12.11803164988478,8
5.620956563319577,0.04711823861111014,0.31566058547619674,7.379568861637337,0.03411012380613123,18.204536279376686,165.44106863331487,0.985252980264847,2.851590058305057,0.5578682273960293,11.480846957789835,7
6.382689801300174,0.12730995016048244,0.7266054434694745,7.141845434333886,0.04404025822263365,16.817490881619374,106.27690689136762,0.9888359604040798,3.0424205050461746,0.5524200312140296,11.499278358932312,7
4.37113800958864,0.08253100117203149,0.5169305446141852,7.808227197345987,0.045101389639387056,33.56173499069286,116.31152300923912,0.9873164805834141,3.226400412270635,0.9380011842365603,12.436518763618412,7
5.708835262009585,0.07681153348344257,0.45812802496715305,7.978638155570838,0.05015791957010046,46.602094351824576,159.56132518488332,0.9940503420116278,3.080749670412673,0.47968884920709226,12.665842331474607,7
4.266395320663128,0.18593823165472526,0.31103306841565115,6.805308815099879,0.02362623873124545,6.059439841430226,189.32262745552782,0.9864097765764287,3.0124882145552907,0.7600460259054982,11.759420601395856,7
6.0849486391126995,0.17146521996123126,0.3051689103652081,8.213179674501102,0.06237377121571542,-1.5225777027180563,96.68273114851837,0.9889648331432221,2.770600894146774,0.8766538717061896,10.947775027845934,7
5.703691397323382,0.22942650298328465,0.3627643034959804,6.486193060756573,0.03291822597637718,14.164704641776815,198.08892771015456,0.9909798486828051,3.137714414448745,0.7458477123823586,11.272928606439937,7
5.235520990084851,0.38416245361111756,0.31064382428187387,6.421749647903671,0.04744687601544396,8.325260951315967,111.3269809674366,0.99317270541051,2.9912254590048457,0.5107722397900265,9.659817893092395,8
5.633899338231827,0.15907399423482715,0.4151300803971747,17.802492720519524,0.05066451555525122,32.92233320383575,215.15088253373025,0.9924054429130656,3.0583539218128983,0.9076129135705123,11.01461407587747,7
5.672358337309773,0.24297431671247274,0.7174857552988276,3.52968643329957,0.028529340322220095,46.802222731528914,134.7008268384626,0.9944966541927323,3.0233863263954888,0.5225297992850981,11.681588288896853,7
